"No.","Date","Genre","Bibl","ContextBefore","Hit","ContextAfter"
"608","1960-12-31","Belletristik","Walser, Martin: Halbzeit, Frankfurt a. M.: Suhrkamp 1997 [1960], S. 467","Arthur ist immer am besten heraus, hoffentlich riskieren Anselm, Josef und Fritz nicht zuviel, man weiß bald nicht mehr, was man schreiben soll, die Engländer gehen jetzt durch neutrale Briefsäcke, für den Weizen bekommt man nur noch 5 Mark, es heißt, die falschen Italiener öffnen den Weg für russischen Weizen, dabei wissen die doch ganz genau, daß die Russen schöne Schläge bekommen haben und die Türken wundervoll standhalten, wer hätte das von denen gedacht, hoffen wir, daß die Engländer auch noch was abbekommen, von Deutschlands Feinden sucht einer nach dem anderen große Staatsanleihen, natürlich, wenn ein Amerikaner zeichnet, kann er nicht mehr neutral sein, sein Interesse ist, wo sein Geld ist, Herminia ist ganz englisch, aber deutsches Geld möchte sie doch, sie ging soweit, vorzuschlagen, man sollte alles auf ihren Namen überschreiben, natürlich wurde nichts daraus, da dürfte man zuletzt ihres Bruders Knecht machen, auf der andren Seite ist sie eine gute Frau, und ihr Vater, ein feiner alter Mann, wurde 80, ein Lamm brachte er ihm, seine Lieblingsspeise, der Präsident Wilson ist jetzt verlobt, wo doch seine erste Frau kaum ein Jahr tot war, er hat dadurch viel Ansehen verloren, man munkelt, er sei in der englischen Faust gefangen, wie geht es den Brüdern, er schämt sich, nicht dabeisein zu können, wenigstens nach dem Krieg wird er den Brüdern gleich helfen, nächsten Monat wird er neun junge Hammel verkaufen, denkt ihr, daß Fritz sein Gehör wieder zurückerhält, Herminia geht jeden Sonntag zur Sonntagsschule, er steht daheim und freut sich des Sonntags Stille, oft wundert er sich, wie es Blau geht, der Zins wird jetzt vor der Zeit eingesandt, daß Gallus nun auch noch den Kopf hinhalten soll, ist schlimm genug, aber als Sanitäter ist er hoffentlich geschützt, bloß die großen Granaten, die Staatswahlen erregten jetzt großes Interesse, der Gouverneur ist ein früherer deutscher Jude, ein","feiner","Mann, seit er da ist, hat er die Steuern um ein Drittel gesenkt, das merkt man, das Volk drückt sich immer weniger böse gegen die Deutschen aus, die Zeitungen wollen den deutschen Erfolg in Rumänien nicht zugeben, jetzt mußten die 1000 Dollar Anleihe von Blau an den Staat eingezahlt werden, aber Blau soll keinen Schaden haben dadurch, schreibt es ihm, wenn ihr wißt, wo er steht, Herminia sagte, wir haben kein Geld für Deutschland, das ist die schlimmste Nachricht, daß Fritz und Josef nicht mehr kommen sollen, so gering hat er sich noch nie gefühlt, wo soll er sie jetzt suchen, Josef war kein Geschäftsmann, aber doch gut, laut und immer lauter darf man um Gottes Hülfe bitten, daß ein baldiges Ende geschehe, niemals hätte er gedacht, daß ein Krieg so ein Unheil sein könne, und er schämt sich, daß er es gut hat, obwohl die Trockenheit groß ist und die Steuern wieder steigen, der Kriegsschulden wegen, das kleinere Anwesen wird er verkaufen, 40 acre, 8 bis 10000 Dollar wären dafür zu bekommen, das sind dreimal soviel, als es gekostet hat, vor 9 Jahren, da es noch Ödland war im großen amerikanischen Desert, daß Anselm jetzt den Angestellten von Arthur machen soll, betrübt ihn sehr, Arthur, der so gut davonkam, tut besser, ihn zum Teilhaber zu machen, insbesondere, wenn Anselm jetzt eine Frau bringt, was er ihm herzlich gönnt, dies ist nicht hinterlistig oder parteiisch, nur der Ansporn zur Selbstbesserung sollte Anselm nicht genommen werden, vier Pakete über die amerikanische Relief-Commission hat er an euch und vier an Fräulein Ohrenstein abgesandt, falls ihr solche richtig erhaltet, schickt er sofort neue, hat er doch alles, was er hat, nur dir zu verdanken, hat sogar ein Automobil gekauft vom letzten Heugeld, Fordcar geheißen, und einen Überzieher für den Winter, den alten trägt er werktags aus, Mama kaufte ihn 1899 in Zürich, 1905 schickte sie ihn hinterher nach Amerika, gern möchte er noch mehr schicken, aber er muß immer warten, bis Herminia ein paar Tage aus dem Haus ist, sie ist eine richtige Deutschenhasserin geworden, und jetzt wären doch 20 Dollar gleich 1000 Mark, es ist wieder um die Zeit, da man an früher denkt, und auf das Weinen über das schnelle Ende der Tage folgen die Feste, die Kleinen werden sicherlich die stets gutgemeinten Glückwünsche darzubringen versuchen, mit Stottern, mit Tränen, was macht es aus, wenn es nur immer freudig enden möchte, er hat nicht viel Zeit, denn sechs Kühe sind zu melken, seit zehn Jahren ist er in keinem Eisenbahnzug mehr gefahren, seit den Wahlen ist alles verändert, die Bankiers und großen Spielhasen der Börse tun alles, um Panik zu machen, in einigen Staaten wird der Mais verbrannt, weil die Frachten so hoch sind, habt ihr den Nahrungsmittelanweis erhalten? anbei noch einen Zahlschein über 50 Dollar, möge es nützen, Weihnachten ist hier anders denn in Germany, eine ganz gewöhnliche Affaire, es mangelt der heiligen Stimmung, Frl. Ohrenstein schrieb aus Wien, ach die 40000 Mark Steuern hätte er dir so gern geschickt, hätte er dazu doch bloß 600 Dollar gebraucht, aber mit Herminia war keine Einigung möglich, endlich wenigstens Friede mit Deutschland, viel hört man von Elektrizität durch Wasserkraft, da wär von Kaufbeuren bis Innsbruck wohl manche Gelegenheit, kann Arthur sich dafür interessieren, von Amerika erwartet keine Hilfe, die Capitalisten sind selbstsüchtig, heute ist bekannt, daß Amerika in den Krieg ging, daß die New Yorker Capitalisten ihr Geld nicht verloren, das den Alliierten geliehen war, es war nicht Humanity oder ein anderes edles Prinzipel, ein sehr heißer Sommer dies, 108 Fahrenheit, der Weizen wird gut, aber man weiß nicht, was die Wucherer tun, Arthur und Anselm sollten zusammenbleiben, einen Vertrag machen, Anselm ist nicht aufgeweckt genug, um zu spekulieren und größere Riske zu nehmen, aber sein Anteil soll Nutzen tragen für ihn, auch wenn du nicht mehr dazusehen kannst, für Arthur ist nicht zu sorgen, der würgelt sich immer heraus, daß Gallus ein Beamter wird, entspricht sicher, und Arthurs Sohn soll nur kommen, der Anfang wird ihm garantiert, wenn er sich fügen kann, von dem Guthaben, das noch im Erbe steht, zahle bitte 3000 Mark an Frl. Ohrenstein, sie hat es jetzt nötig in Wien, den Rest verteile an Anselm und Gallus, hier wird nichts mehr gebraucht, er ist im Sanatorium gewesen und jetzt in der Stadt Portland, aber es ist kein ehrlicher Kampf, Herminia ging zu ihrem Vater, als er in Verwahrung war, jetzt kam sie wieder, und er ist erstaunt über ihre Anhänglichkeit, er fürchtet sich davor, das Anwesen bewirtschaften die Brüder, Herminia will bei ihm bleiben, sagte sie, es ist hier nur Taglöhner-Arbeit in Aussicht, und wo Mangel ist, ist Erniedrigung, Zank kommt bald, ihr habt euch nicht um ihn zu sorgen, Herminias Bruder ist Vermögensverwalter, hier regnet es viel, das Gegenteil von Idaho, er wird, sobald es bessergeht, nach California oder Oregon ziehen, Hühnerzucht vielleicht, ohne köstliche Fehler, da sind kleine Dinge von großer Wichtigkeit, hat er herausgefunden, wer sie nicht kennt, verliert Geld, in einer gewöhnlichen Farm kann man die Hühner im Winter nicht zum Legen bringen wegen großer Unwissenheit und Vernachlässigung, seit einem Monat ist er in Newberg, mit seinem kleinen Automobil wird er ans Meer fahren und Goethes Lied singen Zieht hin wo die Pomeranzen blühn, gelegentlich wird er euch was zukommen lassen, Herminia und die Ihren sind giftige Schlangen, Dietrich hat ihm die Zähne geraubt, weil ihn Herminia beschwatzte, er ist auf ihrer Seite, das hätte man von einem Neffen nicht erwartet, aber er ist Arthurs Sohn, soll er in Idaho mit denen glücklich werden, einmal bricht der Topf, und dann läuft die Schmiere zu deren Nachteil, wieder Weihnachten, vieles hat sich nach Gottes Willen geändert, alles ist nicht lobenswert an Herminia, aber er ist nun allein, die haben seine Farmen in ihrer Controlle, und er muß zufrieden sein mit dem, was ihre Gnade ihm gibt, oder sie werden ihn wieder ins Irrenhaus stecken, er ist in einer Hühnerzüchterei, 18 Hühnerhäuser, 500 Eier am Tag, mitten im Winter, im Februar werden es 3000 sein, mit Herminia hat er es dreimal probiert, aber sie erregt seine Nerven, unterschrieben hat er noch nicht, nächsten Herbst wird geteilt, Herminia bekommt 40 acre, dann macht er hin, wo er will, hier zieht man bei künstlicher Hitze 4000 Hühnlein auf, er wird dabeibleiben, anbei 50 Dollar, er wünscht aber mitgeteilt zu werden, ob solche ankommen, um unnütze Riske zu vermeiden, die Amerika- Nostro-Abt. der Deutschen Bank muß das im Auftrag von Kisch, N.Y., zahlen, in Warrenton ist er euch durch das viele Holz näher, oft wird er tief ergriffen, wenn er sieht, daß schöne, astfreie, etwas dünne Täferbretter, Schwertlinge, Dachlatten, Doppelleisten, Hölzer 2-3 Meter lang, 1 oder 2 Fuß im Quadrat, in einen Feuerhaufen geworfen werden, damit sie aus dem Weg sind, Arthur dürfte das nicht sehen, die Feuer brennen Tag und Nacht, anbei 5 Dollar für eine Sonntagsspeise, sein Schärflein ist gering, nicht aber die Hoffnung, 14 Jahre kein deutsches Weihnachten mehr, was Herminia und die Ihren vorhaben, ist ungewiß, die Farmen scheinen für ihn verloren zu sein, aber das macht nicht soviel aus, er ist gesund, und die Arbeit in der Sägerei ist eine gute Arbeit, Gallus hat ihm einen Brief geschrieben, aber solchen Anweisungen kann er nicht Folge leisten, da solche ihm einfältig erscheinen, anbei 5 Dollar, hoffentlich meint Herminia es gut mit ihm, nehmt noch einmal 10 Dollar, seid glücklich, Gott gebe, daß kein Schatten seines Elends euch beflecke, um von Herminia und den Ihren in Ruhe gelassen zu werden, hat er sein ganzes Anteilrecht, alles Eigentum an Herminia abgetreten und hat doch 14 Jahre ohne andere Hände als seine eigenen das Meiste gemacht, vielleicht verkauft sie mal ein Stück Land und gibt ihm dann aus eigenem Willen, von euch will er nichts, Amerika ist groß und reich und gibt ihm alles, was er brauchen wird, viel werdet ihr nicht mehr hören, dafür um so mehr von Herminia, die noch alle gegen ihn einnehmen wird, da sie ja alle Zeit in der Welt hat, es zu tun und auszudenken, weil er seine Zeit in der Sägemühle ist oder, nichts Übles denkend, im Zimmer ruht und liest, sein Advokat hat nicht für ihn gearbeitet, oder war Herminia zu gescheit für ihn, wenn er daran denkt, was für ein Spielball er in ihrer Hand war, und muß noch lächeln, wie sie es fertigbringt, Männer und Weiber in ihre Pläne einzuspannen, hundertmal hat er es gesagt, hätte sie ihre Intelligence für ihn anstatt gegen ihn benutzt, sie beide wären hochangesehene Leute anstatt Vagabunden, könntet ihr für ihn Blumen schicken, Rosen, nach Wien, auf Frl. Ohrensteins Grab, ob es ihm noch einmal vergönnt sein wird, euch zu sehen, weiß der Allmächtige, was geschieht doch nicht alles, was tun die Luftflügler nicht heutzutage, das Präsidenten-Wahljahr fängt an zu drücken, ein Nachbar war da und hat einiges gesagt und wollte noch mehr sagen, aber er war nicht neugierig, die Farmen seien nicht mehr gut im Stand, ihr wundert euch, warum kein Lebenszeichen kommt, es ist am besten, wenn man schweigt, weil man ja nicht weiß, ob eure Schreibsachen echt oder verfälscht sind, das Gleiche dürft ihr auch von ihm denken, vielleicht klärt sich diese unheilige Sache noch einmal auf."
"609","1930-03-04","Zeitung","Völkischer Beobachter (Bayernausgabe), 04.03.1930","Wir brauchen eine deutsche Front, und daß diese bereits in der Hitlerbewegung geschaffen ist, das fühlt heute auch in der Landwirtschaft schon jeder","deutsche","Mann und jede deutsche Frau."
"610","1925-12-31","Belletristik","Kafka, Franz: Der Proceß, Frankfurt a. M.: Fischer 1993 [1925], S. 45","Viele glaubten es liege K. sehr viel daran den Tischler Lanz zu finden, dachten lange nach, nannten einen Tischler, der aber nicht Lanz hieß, oder einen Namen, der mit Lanz eine ganz entfernte Ähnlichkeit hatte, oder sie fragten bei Nachbarn oder begleiteten K. zu einer weit entfernten Tür, wo ihrer Meinung nach ein","derartiger","Mann möglicherweise in Aftermiete wohne oder wo jemand sei der bessere Auskunft als sie selbst geben könne."
"611","1999-12-31","Gebrauchsliteratur","Schwanitz, Dietrich: Bildung, Frankfurt a. M.: Eichborn 1999, S. 224","Oder Macbeth mit seiner Lady, die kein anderes Motiv kennt als den Ehrgeiz, ein","verkappter","Mann und eine Hexe, die ihren Mann von Mord zu Mord treibt, bis er schließlich wie Herodes zum kindermordenden Tyrannen wird, der erschlagen werden muß wie ein räudiger Hund."
"612","1937-12-31","Belletristik","Klepper, Jochen: Der Vater, Gütersloh: Bertelsmann 1962 [1937], S. 90","So teuer war für den Plusmacher in seinem menschenarmen Lande ein starker und gesunder","junger","Mann. -"
"613","1977-12-31","Gebrauchsliteratur","Pilgrim, Volker Elis: Manifest für den freien Mann - Teil 1, Reinbek b. Hamburg: Rowohlt 1983 [1977], S. 115","Der Mann, der den","anderen","Mann in den Arsch fickt, kann auch von diesem in seinen eigenen Arsch gefickt werden."
"614","1921-12-31","Belletristik","Kolbenheyer, Erwin Guido: Das Gestirn des Paracelsus, München: J.F. Lehmanns 1964 [1921], S. 285","Er ist ein","wohlerfahrener","Mann und weiß die Kunst zu schätzen."
"615","1929-06-23","Zeitung","Tucholsky, Kurt: Im Tunnel. In: Kurt Tucholsky, Werke - Briefe - Materialien, Berlin: Directmedia Publ. 2000 [1929]","Seit wann geht eine Dunhill aus, wenn ein","feiner","Mann sie raucht?"
"616","1933-12-31","Belletristik","Werfel, Franz: Die Vierzig Tage des Musa Dagh II, Stockholm: Bermann - Fischer 1947 [1933], S. 145","Weder der schneidende Schmerz des gekränkten Selbstgefühls noch die Vorstellung, daß diese kranken Glieder vor kaum einer Stunde einem","fremden","Mann gehört hatten, noch auch das eisstarre Bewußtsein, die treue Bindung eines ganzen Lebens sei nun zerrissen für immer."
"617","1989-12-31","Gebrauchsliteratur","Brandt, Willy: Erinnerungen, Berlin: Ullstein 1997 [1989], S. 49","Mir schien es nicht ratsam, dem","mächtigen","Mann aus Moskau mit einem eben geplatzten Senat im Rücken gegenüberzutreten; außerdem standen Wahlen unmittelbar bevor."
"618","1926-12-31","Belletristik","Grimm, Hans: Volk ohne Raum, München: Langen 1932 [1926], S. 1146","Sie sagten: ""Der weiße","deutsche","Mann war plötzlich auf der Düne zu sehen."
"619","1933-02-04","Zeitung","Berliner Tageblatt (Morgen-Ausgabe), 04.02.1933","Zwei","unbekannte","Männer überholten das Fuhrwerk auf dem Sachsendamm zwischen der Naumannstrasse und dem Priesterweg mit einem Auto."
"620","1901-12-31","Wissenschaft","Pöhlmann, Robert von: Geschichte der sozialen Frage und des Sozialismus in der antiken Welt - Zweites Buch. In: Geschichte des Altertums, Berlin: Directmedia Publ. 2001 [1901], S. 14154","4 Denn wie »kann sich freier Bürgersinn bei Leuten finden, die nicht einmal das besitzen, was das Bedürfnis des Tages fordert«? 5 Es widerspricht auch dem Geiste der von dem königlichen Redner proklamierten Gleichheit und Brüderlichkeit, 6 daß - wie er unwillig bemerkt - manche in ihrem Klassenhochmut soweit gehen, daß sie den gemeinen Bürger, bloß weil er arm ist, beschimpfen zu können glauben und ihn kaum noch als einen","freien","Mann gelten lassen!"
"621","1986-12-31","Belletristik","Maltzan, Maria von: Schlage die Trommel und fürchte dich nicht, Berlin: Ullstein 1998 [1986], S. 60","Er, ein eher stiller und","introvertierter","Mann, kam nach Militsch und machte meiner Mutter energische Vorhaltungen, weil sie mir diesen Schulabschluß verwehren wollte."
"622","1983-12-31","Wissenschaft","o. A.: 1944. In: Overresch, Manfred u. Saal, Friedrich Wilhelm (Hgg.) Deutsche Geschichte von Tag zu Tag 1918-1949, Berlin: Directmedia Publ. 2000 [1983], S. 12662","2.","Kriegsverwendungsfähige","Männer werden beim Rechnungshof des deutschen Reiches nicht mehr beschäftigt."
"623","1998-12-31","Gebrauchsliteratur","Hannover, Heinrich: Die Republik vor Gericht 1954 - 1974, Berlin: Aufbau-Taschenbuch-Verl. 2001 [1998], S. 363","Hier folgte das Gericht zwar nicht der Aussage des Zeugen L., den das Gericht an anderer Stelle des Urteils als »nervlich","zerrütteten","Mann« bezeichnete und dadurch auch als unbequemen Gegenzeugen zu H.s Darstellung der Ereignisse im Bahrenfelder Kirchenweg loswurde."
"624","1956-12-22","Zeitung","Archiv der Gegenwart, 2001 [1956]","Der Senat stimmt mit der Verteidigung und dem Oberbundesanwalt auch darin überein, daß dem Angeklagten das Format zu einem wirklich","großen","Mann und einem großen Charakter abgeht."
"625","1927-03-05","Zeitung","Vossische Zeitung (Morgen-Ausgabe), 05.03.1927","Der Sprecher des Unterhauses, der bekannte Politiker Nicholas Longworth , der Schwiegersohn Theodor Roosevelts, ein herkulisch","gebauter","Mann, mußte die beiden Feinde auseinanderreißen."
"626","1922-12-31","Gebrauchsliteratur","Klemperer, Victor: [Tagebuch] 1922. In: ders., Leben sammeln, nicht fragen wozu und warum, Berlin: Aufbau-Taschenbuch-Verl. 2000 [1922], S. 93","Sie zeigte das dem Chirurgen Krüger, an den mich im vorigen Jahr Mühsam empfahl, einem ruhigen Vertrauen erweckenden","mittelalterlichen","Mann, der seine Klinik in der Dürerstraße hat."
"627","1999-12-31","Belletristik","Lebert, Benjamin: Crazy, Köln: Kiepenheuer & Witsch 1999 [1999], S. 132","Ein kleiner,","bleicher","Mann schaut durch ein geöffnetes Fenster."
"628","1951-12-31","Wissenschaft","Blättner, Fritz: Geschichte der Pädagogik, Heidelberg: Quelle & Meyer 1961 [1951], S. 244","An vielen Orten ist es in guter Praxis heute geglückt, dem Kinde sein Recht zu geben, ohne den","künftigen","Mann zu vergessen."
"629","1922-12-31","Belletristik","Winckler, Josef: Der tolle Bomberg, Rudolstadt: Greifenverl. [1956] [1922], S. 72","- Angstschwitzend vernahm er, daß es die Kollekte für den Peterspfennig sei, und die Haushälterin wollte in weiser Vorausahnung schon abwinken, als der Baron drinnen rief: ""Der Pastor tröstet gerade einen","kranken","Mann - ich bin sein Stellvertreter - so - geben Sie in seinem Namen zwanzig Mark, Fräulein Jordana -!"""
"630","1938-12-31","Belletristik","Schneider, Reinhold: Las Casas vor Karl V., Berlin: Union-Verl. 1979 [1938], S. 91","Ja, mein Leben ist mit Schuld beladen, die ich nie werde abtragen können; ich bin nun ein","alter","Mann und längst in den Jahren, da andere den Ertrag ihres Wirkens klar vor sich sehen, und es ist mir doch nicht gelungen, das Bild meines früheren Lebens auszulöschen."
"631","1956-12-31","Gebrauchsliteratur","Seitz, Joseph: Nicht katholisch getraut - was nun?, Leutesdorf am Rhein: Druckerei des Johannesbundes 1960 [1956], S. 6","Die fünf","früheren","Männer der Frau lebten vielleicht noch."
"632","1946-12-31","Wissenschaft","Auerbach, Erich: Mimesis, Bern: Francke 1959 [1946], S. 310","Wenn der revolutionärste der griechischen Tragiker, Euripides, gegen die ständischen Unterschiede zwischen den Menschen polemisiert, so geschieht dies in einem sentenzenhaft geformten Verse, der etwa aussagt, nur der Name schände den Sklaven; sonst sei ein edler Sklave um nichts geringer als ein","freier","Mann."
"633","1951-12-31","Gebrauchsliteratur","Klemperer, Victor: [Tagebuch] 1951. In: ders., So sitze ich denn zwischen allen Stühlen, Berlin: Aufbau-Verl. 1999 [1951], S. 162","Ich zum Begräbnis Baesecke in Agrikolas Wagen mit Stern als","drittem","Mann."
"634","1925-12-31","Belletristik","Kisch, Egon Erwin: Der rasende Reporter, Berlin: Aufbau-Taschenbuch-Verl. 2001 [1925], S. 149","Er hat sich einen englischen Anzug ervoltigiert, ist ein ganz","junger","Mann und kann nicht verleugnen, daß er ein Wiener ist, trotzdem sein Name bei der Vorstellung (nicht etwa bei der Zaubervorstellung, sondern als er sich vorstellte) äußerst italienisch klang."
"635","1909-01-01","Wissenschaft","Braun, Lily: Memoiren einer Sozialistin. In: Lehmstedt, Mark (Hg.) Deutsche Literatur von Frauen, Berlin: Directmedia Publ. 2001 [1909], S. 9505","Mein Blick haftete sekundenlang auf dem Herrscherpaar, das langsam durch unsere Reihen schritt: der","schlanke","Mann mit dem Kennzeichen seines Geschlechts, dem kahlen, glatten Schädel, darunter ein Antlitz von jener blaß- grauen Farbe, die das Morphium allmählich auf die Haut seiner Opfer malt, zwei fiebrig glänzende Augen darin und zwei Lippen, zu jenem wehmütig-freundlichen"
