"No.","Date","Genre","Bibl","ContextBefore","Hit","ContextAfter"
"855","1933-12-31","Belletristik","Werfel, Franz: Die Vierzig Tage des Musa Dagh II, Stockholm: Bermann - Fischer 1947 [1933], S. 17","Als die Sache kein Ende nehmen wollte und die ergebnislosen Wehen sich immer von neuem wiederholten, erschien plötzlich eine","alte","Frau, die ein überlebensgroßes Ei in der Hand hielt und behauptete, dieses Ei habe bei Neumond ein Hahn gelegt."
"856","1913-03-01","Zeitung","Berliner Tageblatt (Abend-Ausgabe), 01.03.1913","Eine betrügerische ""Armenpflegerin"", die es besonders auf","alte","Frauen abgesehen hatte, ist gestern in Berlin verhaftet worden."
"857","1999-05-27","Zeitung","Die Zeit, 27.05.1999, Nr. 22","Bislang arbeiten die 23 bis 32 Jahre","alten","Frauen als zwei Viererteams eher aneinander vorbei - in einem Großraumbüro des Vertriebs-Innendiensts einer Allgäuer Käsefirma."
"858","1910-12-31","Gebrauchsliteratur","Friedländer, Hugo: Der Prozeß gegen den Bankier August Sternberg wegen Sittlichkeitsverbrechen. In: ders., Interessante Kriminal-Prozesse, Berlin: Directmedia Publ. 2001 [1910], S. 811","Inzwischen wurde dem Vorsitzenden gemeldet, daß Margarete Fischer,","jetzige","Frau Miller aus Neuyork eingetroffen sei."
"859","1964-12-31","Belletristik","Neutsch, Erik: Spur der Steine, Halle: Mitteldeutscher Verl. 1964 [1964], S. 609","Eine","robuste","Frau vom Lande, die sieben Kindern das Leben geschenkt hatte, rekelte sich faul im Bett."
"860","1943-12-31","Belletristik","Andres, Stefan Paul: Wir sind Utopia, München: Piper 1951 [1943], S. 46","Hören Sie: Gott ist wie eine kluge Frau; wenn ihr Liebhaber auch schwört und beteuert: hier, nimm hin meinen Willen, meine ganze Freiheit - er denkt gar nicht dran, so wenig die","liebende","Frau daran denkt, wenn sie ein bißchen von der göttlichen Weisheit in sich hat."
"861","1916-01-01","Zeitung","Kölnische Zeitung, 01.01.1916","Und doch - in all der Zeit des Dienstes in der Garnison und der dazwischenliegenden bürgerlichen Tätigkeit ist nur ein Gefühl bewußt und unbewußt zugleich, brennend und sehnend in mir gewesen, wie die Liebe zu einer","toten","Frau: das Heimweh nach der Front."
"862","1982-12-31","Wissenschaft","o. A.: 1937. In: Overresch, Manfred u. Saal, Friedrich Wilhelm (Hgg.) Deutsche Geschichte von Tag zu Tag 1918-1949, Berlin: Directmedia Publ. 2000 [1982], S. 7938","Dies gilt besonders für die","jüdischen","Frauen."
"863","1929-05-01","Zeitung","Rote Fahne, 01.05.1929","Er weiß nichts davon, daß heute 40 Prozent aller","Arbeitenden","Frauen sind, die in schwerer Fron in den lebensgefährlichsten Betrieben ihr Brot verdienen müssen."
"864","1909-12-31","Wissenschaft","Meisel-Hess, Grete: Die sexuelle Krise. In: Lehmstedt, Mark (Hg.) Deutsche Literatur von Frauen, Berlin: Directmedia Publ. 2001 [1909], S. 49265","Die Benützung einer männlichen Prostitution wäre also, auch wenn das sexuelle Elend der Frauen noch höher steigt, von seiten","normaler","Frauen unmöglich."
"865","1958-03-13","Zeitung","Die Zeit, 13.03.1958, Nr. 11","Überlegen Paul Esser als der polygame Kapitän Perella , der es mit allen Weibern der Meere hat, nur seine","eigene","Frau nicht anrühren mag."
"866","1950-12-31","Belletristik","Horster, Hans-Ulrich [d.i. Rhein, Eduard]: Ein Herz spielt falsch, Köln: Lingen 1991 [1950], S. 287","Machen Sie sich's inzwischen bequem,","gnädige","Frau!«"
"867","1986-12-31","Gebrauchsliteratur","Giesder, Gabriele: Gutes Benehmen, Düsseldorf: Econ-Taschenbuch-Verl. 1991 [1986], S. 82","Früher galt es als unumstößliche Regel, daß der Handkuß nur einer","verheirateten","Frau zustand."
"868","1955-12-31","Wissenschaft","Bloch, Ernst: Das Prinzip Hoffnung Bd. 2, Berlin: Aufbau-Verl. 1955, S. 392","Manets Wunschszene hatte ihr Vorbild bereits in Giorgiones ""Konzert im Freien"", als einem Pastorale","nackter","Frauen, musikgenießender Männer, verschwiegener Natur."
"869","1994-12-31","Belletristik","Jentzsch, Kerstin: Seit die Götter ratlos sind, München: Heyne 1999 [1994], S. 399","Von einer","toten","Frau ist nicht die Rede."
"870","1901-12-31","Gebrauchsliteratur","Baudissin, Wolf von u. Baudissin, Eva von: Spemanns goldenes Buch der Sitte. In: Zillig, Werner (Hg.), Gutes Benehmen, Berlin: Directmedia Publ. 2004 [1901], S. 3430","Jede Dame, soweit sie nicht Baronin, Gräfin, Erlaucht, Excellenz oder Fürstin ist, wird einfach mit »","gnädige","Frau« angeredet, und selbst die Frau von A., mag sie auf ihren neuen Adel noch so stolz sein, ist nur »gnädige Frau« und das einfache »von« macht noch keinen Baron."
"871","1920-12-31","Belletristik","Trott, Magda: Puckis neue Streiche, Stuttgart: Titania (1951) [1920], S. 96","""Ist doch alles Quatsch"", entgegnete Anna, ""die","Weißen","Frauen sind immer Schwindel."
"872","1991-12-31","Gebrauchsliteratur","Schäfer-Elmayer, Thomas: Der Elmayer. In: Zillig, Werner (Hg.) Gutes Benehmen, Berlin: Directmedia Publ. 2004 [1991], S. 13421","Sehr","verehrte","Frau Doktor,"
"873","1980-12-31","Belletristik","Merian, Svende: Der Tod des Märchenprinzen, Hamburg: Buntbuch-Verl. 1980 [1980], S. 128","Und eine","schreiende","Frau braucht mann nicht mehr ernst zu nehmen."
"874","1927-03-03","Zeitung","Berliner Tageblatt (Morgen-Ausgabe), 03.03.1927","Sie sieht erstaunt unter dem weißen Kopftuch auf die","gnädige","Frau, die um fünf Uhr früh durch den Buchenwerder fährt."
"875","1965-12-31","Belletristik","Kant, Hermann: Die Aula, Berlin: Rütten & Loening 1965, S. 92","Ich bin nach St. Georg gegangen in einen Hinterhof und hab bei einer","alten","Frau geklingelt."
"876","1926-12-31","Belletristik","Grimm, Hans: Volk ohne Raum, München: Langen 1932 [1926], S. 566","Ich möchte vielleicht auch, da ich nahebei bin, zu","Ackerknechts","Frau und Kindern."
"877","1950-12-31","Gebrauchsliteratur","Meißner, Hans-Otto: Man benimmt sich wieder, Giessen: Brühl 1950, S. 249","Daß diese geschwätzige Dame - es handelt sich um eine","gewisse","Frau Müller - in solch kurzer Rede langem Schwall nicht weniger als 26 (sechsundzwanzig!) gesellschaftliche Fehler gemacht bzw. gesagt hat, wird der Leser bereits unschwer erkannt haben."
"878","1903-12-31","Belletristik","Keyserling, Eduard von: Beate und Mareile, Berlin: Fischer [1903], S. 144","Aber,","gnädige","Frau, ich bitte um Etwas, das ins Blut geht - wie ganz heißer Kaffee - café double mit fine champagne."""
"879","1909-01-01","Wissenschaft","Braun, Lily: Memoiren einer Sozialistin. In: Lehmstedt, Mark (Hg.) Deutsche Literatur von Frauen, Berlin: Directmedia Publ. 2001 [1909], S. 9925","Nein,","schönste","Frau, - wenn wir's nur von uns selber wissen,« antwortete er, stand auf und trat auf mich zu, - er schwankte ein wenig - »Sie sind ja so Eine, die sich opfert - der Menschheit - der Ethik - pfui Teufel!"
"880","1954-01-31","Zeitung","Archiv der Gegenwart, 2001 [1954]","Die größten Opfer wurden auch von den","sowjetischen","Frauen gebracht."
"881","1907-03-07","Zeitung","Vossische Zeitung (Abend-Ausgabe), 07.03.1907","Möge Gott der Herr Ihnen ,","gnädige","Frau, sowie den Ihrigen die ganze Fülle seines himmlischen Trostes in diesen schweren Stunden spenden Wilhelm . I.R."
"882","1933-12-31","Belletristik","Werfel, Franz: Die Vierzig Tage des Musa Dagh I, Stockholm: Bermann - Fischer 1947 [1933], S. 211","Am Morgen sehen nur","häßliche","Frauen gut aus, meinte sie, und um sechs Uhr früh gebe es keine Damen."
"883","1918-03-12","Zeitung","Berliner Tageblatt (Morgen-Ausgabe), 12.03.1918","Mit voller Teilnahme begrüße ich Sie,","verehrte","Frau."
"884","1986-12-31","Belletristik","Maltzan, Maria von: Schlage die Trommel und fürchte dich nicht, Berlin: Ullstein 1998 [1986], S. 251","Seine kleine,","schmächtige","Frau versorgte das Haus und hatte die Kinder fest im Griff."
"885","1973-12-31","Wissenschaft","Brennecke, Wilfried: Boulez. In: Die Musik in Geschichte und Gegenwart, Berlin: Directmedia Publ. 2001 [1973], S. 9265","1944 begann er bei Andrée Vaurabourg, A.","Honeggers","Frau, ein privates Studium des Kp., das er anderthalb Jahre lang konsequent fortsetzte."
"886","1902-12-31","Gebrauchsliteratur","Stettenheim, Julius: Der moderne Knigge. In: Zillig, Werner (Hg.) Gutes Benehmen, Berlin: Directmedia Publ. 2004 [1902], S. 15488","Sollte der junge Gatte vernünftig sein, so hat er vorher mitgeteilt, er trete nach Tisch die Hochzeitsreise an, und fährt nun mit seiner","jungen","Frau nach Hause, wo er bald nachher eintrifft."
"887","1938-03-02","Zeitung","Völkischer Beobachter (Berliner Ausgabe), 02.03.1938","Ach, meine","liebe","Frau Watter "", schmelzte sie, ""Sie waren auf dem Markt und sind schon wieder zurück!"
"888","1933-12-31","Belletristik","Werfel, Franz: Die Vierzig Tage des Musa Dagh II, Stockholm: Bermann - Fischer 1947 [1933], S. 144","Warum ist sie eine","arme","Frau, diese Reiche?"
"889","1934-12-31","Belletristik","Fallada, Hans: Wer einmal aus dem Blechnapf frißt - Bd. 2, Berlin u. a.: Aufbau-Verl. 1990 [1934], S. 181","""Aber, Herr Lederer"", hatte die","alte","Frau gesagt."
"890","1939-04-01","Zeitung","NS-Frauen-Warte, 1939","In ihren Reihen war nur für mutige,","opferbereite","Frauen Platz, die gelernt hatten, ihr eigenes kleines Ich zu vergessen und ganz der großen Sache zu dienen, so aussichtslos die Erreichung des Zieles zuweilen scheinen mochte."
"891","1914-12-31","Belletristik","Heyking, Elisabeth von: Tschun. In: Deutsche Literatur von Frauen, Berlin: Directmedia Publ. 2001 [1914], S. 32573","Tschun saß draußen auf der Deichsel neben dem Kutscher; er ließ vergnügt die Füße baumeln und freute sich, endlich mal ins Freie zu kommen und den ihn","peinigenden","Frauen und Kindern in Yang hungs großem Haushalt zu entgehen."
"892","1915-12-31","Belletristik","Braun, Lily: Lebenssucher. In: Deutsche Literatur von Frauen, Berlin: Directmedia Publ. 2001 [1915], S. 8767","Ein Mann zertrümmert eine","morsche","Frau.«"
"893","1932-12-31","Wissenschaft","Jahresberichte für deutsche Geschichte, 1930, S. 258","Dies bedeutsame Thema wird zwar immer wieder angeschnitten, die Darlegung über ihre letzte, schon leise skeptisch enttäuschte Beurteilung der Aussichten der deutschen Revolution, über ihren aus persönlichen Charaktereigenschaften verständlichen Widerspruch gegen die Härte des bolschewistischen Diktatursystems, das ihren starken Freiheitsidealismus verletzte, fügt den gangbaren Vorstellungen über diese","merkwürdige","Frau nicht unwichtige Korrekturen ein."
"894","1911-12-31","Gebrauchsliteratur","Ganghofer, Ludwig: Lebenslauf eines Optimisten. In: Simons, Oliver (Hg.) Deutsche Autobiographien 1690-1930, Berlin: Directmedia Publ. 2004 [1911], S. 24455","Viele Tage später, als ich wieder sehen und hören konnte und klappermager in meinem Bette lag, sagte mir eine","fremde","Frau, daß ich sterbenskrank gewesen wäre."
"895","1911-03-03","Zeitung","Berliner Tageblatt (Abend-Ausgabe), 03.03.1911","Von vornherein wies alles darauf hin, daß der Mörder mit Frau Hoffman bekannt gewesen sein muß, weil ihn die","alte","Frau bei ihrer ganzen Veranlagung sonst nicht in ihre Wohnung eingelassen hätte."
"896","1988-12-31","Belletristik","Scherzer, Landolf: Der Erste, Berlin: Aufbau-Taschenbuch-Verl. 2001 [1988], S. 113","Eine große, sehr","schöne","Frau."
"897","1900-12-31","Wissenschaft","Freud, Sigmund: Die Traumdeutung, Leipzig u. a.: Deuticke 1914 [1900], S. 118","Wie so viele","junge","Frauen war sie keineswegs glücklich, als sie in die Gravidität geriet, und gestand sich mehr als einmal den Wunsch ein, daß ihr das Kind im Mutterleibe absterben möge; ja in einem Wutanfalle nach einer heftigen Szene mit ihrem Manne schlug sie mit den Fäusten auf ihren Leib los, um das Kind darin zu treffen."
"898","1942-12-31","Belletristik","Seghers, Anna: Das siebte Kreuz, Berlin: Aufbau-Taschenbuch-Verl. 2002 [1942], S. 265","Das Gesetz, nach dem die Gefühle der Menschen entflammen und erkalten, galt nichts für die","vierundfünfzigjährige","Frau, die in einem Zimmer im Schimmelgässchen am Fenster sass, die kranken Beine auf einem zweiten Stuhl ausgestreckt."
"899","1919-12-25","Zeitung","Tucholsky, Kurt: Briefe an einen Kinoschauspieler. In: ders., Kurt Tucholsky, Werke - Briefe - Materialien, Berlin: Directmedia Publ. 2000 [1919], S. 1649","Die Rache einer","edlen","Frau nennen Sie dann das Stück."
"900","1930-12-31","Gebrauchsliteratur","Schramm, Hermine [d.i. Meißner, Hermine]: Das richtige Benehmen in der Familie, in der Gesellschaft und im öffentlichen Leben. In: Zillig, Werner (Hg.) Gutes Benehmen, Berlin: Directmedia Publ. 2004 [1930], S. 13867","»","Verehrte","Frau!« auch »Sehr geehrter Herr Professor!« aber nicht »Verehrteste Frau Schultze!«"
"901","1925-12-31","Gebrauchsliteratur","Goetz von Schüching, Ruth: Durch gute Lebensart zum Erfolg, Leipzig: Hesse & Becker 1932 [1925], S. 20","""Wollen","gnädige","Frau mir bitte ein Tischtuch herausgeben."""
"902","1937-12-31","Belletristik","Klepper, Jochen: Der Vater, Gütersloh: Bertelsmann 1962 [1937], S. 221","»Ist nicht auch meine","eigene","Frau unter den ausgescharrten Skeletten?"
"903","1908-12-31","Belletristik","Altenberg, Peter: Märchen des Lebens. In: Deutsche Literatur von Lessing bis Kafka, Berlin: Directmedia Publ. 2000 [1908], S. 1206","»Schade um diese merkwürdigen und wunderbar","kostümierten","Frauen - - -. Sie fügen sich nicht ein in das Getriebe«."
"904","1909-03-03","Zeitung","Vossische Zeitung (Morgen-Ausgabe), 03.03.1909","Was läßt er seine Tochter allein mit seinem Knecht auf solchem abgelegenen Hofe hausen und ist weiter kein Mensch da, als eine","alte","Frau, die blind und taub ist und nicht mehr mitzählt."
"905","1911-12-31","Gebrauchsliteratur","Ganghofer, Ludwig: Lebenslauf eines Optimisten. In: Simons, Oliver (Hg.) Deutsche Autobiographien 1690-1930, Berlin: Directmedia Publ. 2004 [1911], S. 24731","Eine","alte","Frau, klein, mager und dürftig gekleidet, läßt sich schieben von dem jubelnden Gewühl, ist stumm, und blinkendes Wasser füllt ihre großgeöffneten Augen."
"906","1930-01-28","Zeitung","Tucholsky, Kurt: Berliner Ballberichte. In: Kurt Tucholsky, Werke - Briefe - Materialien, Berlin: Directmedia Publ. 2000 [1930]","Die moderne Literatur hat mit dieser Veranstaltung, der die Spitzen der Behörden und ein Kranz","schöner","Frauen beiwohnten, bewiesen, daß sie nun endlich repräsentativ geworden ist, ja wir dürfen getrost sagen: nichts als das."
"907","1986-12-31","Gebrauchsliteratur","Giesder, Gabriele: Gutes Benehmen, Düsseldorf: Econ-Taschenbuch-Verl. 1991 [1986], S. 181","Die Reisekleidung der","modernen","Frau - sei es für eine Dienstreise im weitesten Sinne, sei es für den Urlaub - sieht heute völlig anders aus als noch vor 20 Jahren."
"908","1925-12-31","Gebrauchsliteratur","Goetz von Schüching, Ruth: Durch gute Lebensart zum Erfolg, Leipzig: Hesse & Becker 1932 [1925], S. 120",,"Korpulente","Frauen und Männer müssen besonderen Takt in der Kleidung besitzen."
"909","1927-03-03","Zeitung","Vossische Zeitung (Morgen-Ausgabe), 03.03.1927","Der Vater der beiden mißhandelten Kinder, die seiner ersten Ehe entstammten, hatte seine","junge","Frau oft ermahnt, die Kinder nicht allzu sehr zu bestrafen, wenn er jedoch die Wohnung verlassen hatte, schlug die Stiefmutter die beiden 7 und 9 Jahre alten Söhne so stark, daß die Bewohner der Nachbarwohnungen, ja selbst die Ueberbewohner , das Schlagen der Mutter und Wimmern der Kinder hören konnten."
"910","1934-03-04","Zeitung","Völkischer Beobachter (Berliner Ausgabe), 04.03.1934","Dr. Steinacher hat bestimmt, daß diese symbolische Spende einer","deutschen","Frau ""Sudetendeutscher Ring"" heißen soll und daß der Ring im deutschen Volke zugunsten der Hilfsarbeit für die um ihr Deutschtum kämpfenden Sudetendeutschen wandern soll."
"911","1938-12-31","Gebrauchsliteratur","Witkowski, Georg: Von Menschen und Büchern, Erinnerungen 1863-1933. In: Simons, Oliver (Hg.) Deutsche Autobiographien 1690-1930, Berlin: Directmedia Publ. 2004 [1938], S. 75202","Nichts ist mir davon erinnerlich außer einem Wald und einer","großen","Frau mit zwei Kindern an ihren Händen, deutlich spürbar aber noch das geheimnisvolle Dunkel des großen, mir unendlich dünkenden Raumes nach der blendenden Helle des Krollschen Gartens."
"912","1953-12-31","Gebrauchsliteratur","Chamrath, Gustav: Lexikon des guten Tons, Wien: Ullstein 1954 [1953], S. 49","Stammt die Briefempfängerin aus Kreisen, in denen diese Anrede zu offiziell wirken würde, dann schreiben Sie: ""Sehr","geehrte","Frau Maier"" oder ""Sehr geehrtes Fräulein Gruber""."
"913","1993-12-31","Wissenschaft","Busch, Werner: Das sentimentalische Bild, München: Beck 1993, S. 136","Auf diese Weise gelingt es etwa David in seinem Porträt der Madame Récamier von 1800, die intellektuelle,","emanzipierte","Frau vorzuführen.Und Jean-Auguste-Dominique Ingres läßt 1814 seine Hure als eine verfremdete Odaliske (Abb. 45) weitgehend in ästhetisierter Form aufgehen.Die Stilisierung erreicht bei ihm allerdings ein Maß, das die Individualität wieder aufzuzehren droht."
"914","1957-12-31","Gebrauchsliteratur","Smolka, Karl: Gutes Benehmen von A - Z. In: Zillig, Werner (Hg.) Gutes Benehmen, Berlin: Directmedia Publ. 2004 [1957], S. 14803","Zu einer sportlich","wirkenden","Frau wird gut ein herbes Parfüm passen."
"915","1957-12-31","Gebrauchsliteratur","Smolka, Karl: Gutes Benehmen von A - Z. In: Zillig, Werner (Hg.) Gutes Benehmen, Berlin: Directmedia Publ. 2004 [1957], S. 14812","Für","rotblonde","Frauen gibt es eine Faustregel: orangefarbener Lippenstift und brauner Augenbrauenstift."
